date,year,month,day,weekday,is_weekend,barrio,lat,lon,population_factor,tourism_factor,infrastructure_age,coastal,season_index,temperature_c,rainfall_mm,consumption_m3_day,flow_m3h,pressure_bar,risk_score,breakdown_probability,breakdown_event,pressure_alert,flow_alert,anomaly_alert,total_alerts,risk_level
2025-10-16,2025,10,16,3,0,CAROLINAS ALTAS,38.3604,-0.4895,0.88,0.15,38,0,95,10.518,19.804,436.398,18.906,3.474,0.4118,0.0534,0,0,0,0,0,medio
2025-10-17,2025,10,17,4,0,CAROLINAS ALTAS,38.3604,-0.4895,0.88,0.15,38,0,95,10.704,21.71,434.161,19.717,3.548,0.3413,0.0555,0,0,0,0,0,bajo
2025-10-18,2025,10,18,5,1,CAROLINAS ALTAS,38.3604,-0.4895,0.88,0.15,38,0,95,11.453,26.962,465.52,19.039,3.511,0.4444,0.0618,0,0,0,0,0,medio
2025-10-19,2025,10,19,6,1,CAROLINAS ALTAS,38.3604,-0.4895,0.88,0.15,38,0,95,13.812,18.279,534.21,23.669,3.583,0.422,0.0534,0,0,0,0,0,medio
2025-10-20,2025,10,20,0,0,CAROLINAS ALTAS,38.3604,-0.4895,0.88,0.15,38,0,95,14.169,15.794,479.662,20.662,3.349,0.3703,0.0534,0,0,0,0,0,bajo
2025-10-21,2025,10,21,1,0,CAROLINAS ALTAS,38.3604,-0.4895,0.88,0.15,38,0,95,11.256,17.647,505.64,20.197,3.355,0.3419,0.0534,0,0,0,0,0,bajo
2025-10-22,2025,10,22,2,0,CAROLINAS ALTAS,38.3604,-0.4895,0.88,0.15,38,0,95,12.689,23.454,489.466,20.656,3.449,0.3256,0.0576,0,0,0,0,0,bajo
2025-10-23,2025,10,23,3,0,CAROLINAS ALTAS,38.3604,-0.4895,0.88,0.15,38,0,95,11.086,25.095,470.674,19.634,3.389,0.4983,0.0595,0,0,0,0,0,medio
2025-10-24,2025,10,24,4,0,CAROLINAS ALTAS,38.3604,-0.4895,0.88,0.15,38,0,95,11.607,27.027,465.256,18.603,3.615,0.2988,0.0619,0,0,0,0,0,bajo
2025-10-25,2025,10,25,5,1,CAROLINAS ALTAS,38.3604,-0.4895,0.88,0.15,38,0,95,11.85,15.719,450.117,17.675,3.515,0.4572,0.0534,0,0,0,0,0,medio
2025-10-26,2025,10,26,6,1,CAROLINAS ALTAS,38.3604,-0.4895,0.88,0.15,38,0,95,11.947,21.475,561.697,22.888,3.681,0.3605,0.0552,0,0,0,0,0,bajo
2025-10-27,2025,10,27,0,0,CAROLINAS ALTAS,38.3604,-0.4895,0.88,0.15,38,0,95,11.307,17.239,479.726,17.666,3.532,0.3326,0.0534,0,0,0,0,0,bajo
2025-10-28,2025,10,28,1,0,CAROLINAS ALTAS,38.3604,-0.4895,0.88,0.15,38,0,95,9.483,14.717,449.692,18.337,3.325,0.3698,0.0534,0,0,0,0,0,bajo
2025-10-29,2025,10,29,2,0,CAROLINAS ALTAS,38.3604,-0.4895,0.88,0.15,38,0,95,8.974,13.067,442.523,18.476,3.456,0.2929,0.0534,0,0,0,0,0,bajo
2025-10-30,2025,10,30,3,0,CAROLINAS ALTAS,38.3604,-0.4895,0.88,0.15,38,0,95,8.836,28.234,500.215,22.321,3.438,0.4434,0.0633,0,0,0,0,0,medio
2025-10-31,2025,10,31,4,0,CAROLINAS ALTAS,38.3604,-0.4895,0.88,0.15,38,0,95,10.193,12.343,459.288,19.235,3.563,0.3679,0.0534,0,0,0,0,0,bajo
2025-11-01,2025,11,1,5,1,CAROLINAS ALTAS,38.3604,-0.4895,0.88,0.15,38,0,80,11.332,22.976,531.471,21.904,3.487,0.309,0.057,0,0,0,0,0,bajo
2025-11-02,2025,11,2,6,1,CAROLINAS ALTAS,38.3604,-0.4895,0.88,0.15,38,0,80,12.973,9.146,545.737,23.128,3.618,0.3996,0.0534,0,0,0,0,0,bajo
2025-11-03,2025,11,3,0,0,CAROLINAS ALTAS,38.3604,-0.4895,0.88,0.15,38,0,80,9.663,36.131,538.196,24.154,3.502,0.4047,0.0728,0,0,0,0,0,medio
2025-11-04,2025,11,4,1,0,CAROLINAS ALTAS,38.3604,-0.4895,0.88,0.15,38,0,80,9.543,25.935,443.443,18.345,3.63,0.2974,0.0606,0,0,0,0,0,bajo
2025-11-05,2025,11,5,2,0,CAROLINAS ALTAS,38.3604,-0.4895,0.88,0.15,38,0,80,11.037,36.088,487.718,20.498,3.502,0.4311,0.0727,0,0,0,0,0,medio
2025-11-06,2025,11,6,3,0,CAROLINAS ALTAS,38.3604,-0.4895,0.88,0.15,38,0,80,8.736,36.067,476.09,19.343,3.531,0.4445,0.0727,0,0,0,0,0,medio
2025-11-07,2025,11,7,4,0,CAROLINAS ALTAS,38.3604,-0.4895,0.88,0.15,38,0,80,8.238,29.333,529.29,22.287,3.487,0.3849,0.0646,0,0,0,0,0,bajo
2025-11-08,2025,11,8,5,1,CAROLINAS ALTAS,38.3604,-0.4895,0.88,0.15,38,0,80,9.456,37.339,494.447,19.794,3.462,0.3532,0.0742,0,0,0,0,0,bajo
2025-11-09,2025,11,9,6,1,CAROLINAS ALTAS,38.3604,-0.4895,0.88,0.15,38,0,80,9.782,15.613,500.519,21.659,3.431,0.4156,0.0534,0,0,0,0,0,medio
2025-11-10,2025,11,10,0,0,CAROLINAS ALTAS,38.3604,-0.4895,0.88,0.15,38,0,80,9.992,9.889,520.436,21.921,3.473,0.3155,0.0534,0,0,0,0,0,bajo
2025-11-11,2025,11,11,1,0,CAROLINAS ALTAS,38.3604,-0.4895,0.88,0.15,38,0,80,10.39,19.22,491.039,21.272,3.716,0.4219,0.0534,0,0,0,0,0,medio
2025-11-12,2025,11,12,2,0,CAROLINAS ALTAS,38.3604,-0.4895,0.88,0.15,38,0,80,8.939,23.752,466.297,19.279,3.652,0.3701,0.0579,0,0,0,0,0,bajo
2025-11-13,2025,11,13,3,0,CAROLINAS ALTAS,38.3604,-0.4895,0.88,0.15,38,0,80,8.227,23.714,469.059,18.656,3.7,0.3142,0.0579,0,0,0,0,0,bajo
2025-11-14,2025,11,14,4,0,CAROLINAS ALTAS,38.3604,-0.4895,0.88,0.15,38,0,80,9.741,20.024,509.28,22.136,3.321,0.4156,0.0535,0,0,0,0,0,medio
2025-11-15,2025,11,15,5,1,CAROLINAS ALTAS,38.3604,-0.4895,0.88,0.15,38,0,80,8.875,41.299,491.79,21.096,3.646,0.3402,0.079,0,0,0,0,0,bajo
2025-11-16,2025,11,16,6,1,CAROLINAS ALTAS,38.3604,-0.4895,0.88,0.15,38,0,80,8.751,17.795,539.123,23.466,3.455,0.4289,0.0534,0,0,0,0,0,medio
2025-11-17,2025,11,17,0,0,CAROLINAS ALTAS,38.3604,-0.4895,0.88,0.15,38,0,80,9.95,28.729,488.533,17.686,3.582,0.4025,0.0639,0,0,0,0,0,medio
2025-11-18,2025,11,18,1,0,CAROLINAS ALTAS,38.3604,-0.4895,0.88,0.15,38,0,80,10.668,19.066,522.346,23.366,3.583,0.4493,0.0534,0,0,0,0,0,medio
2025-11-19,2025,11,19,2,0,CAROLINAS ALTAS,38.3604,-0.4895,0.88,0.15,38,0,80,7.472,30.473,487.378,19.183,3.478,0.4555,0.066,0,0,0,0,0,medio
2025-11-20,2025,11,20,3,0,CAROLINAS ALTAS,38.3604,-0.4895,0.88,0.15,38,0,80,6.666,10.999,521.126,20.89,3.258,0.3034,0.0534,0,0,0,0,0,bajo
2025-11-21,2025,11,21,4,0,CAROLINAS ALTAS,38.3604,-0.4895,0.88,0.15,38,0,80,10.473,19.989,526.312,22.933,3.408,0.3746,0.0534,0,0,0,0,0,bajo
2025-11-22,2025,11,22,5,1,CAROLINAS ALTAS,38.3604,-0.4895,0.88,0.15,38,0,80,10.112,18.49,497.894,20.8,3.642,0.3988,0.0534,0,0,0,0,0,bajo
2025-11-23,2025,11,23,6,1,CAROLINAS ALTAS,38.3604,-0.4895,0.88,0.15,38,0,80,10.682,24.379,517.731,20.634,3.314,0.4322,0.0587,0,0,0,0,0,medio
2025-11-24,2025,11,24,0,0,CAROLINAS ALTAS,38.3604,-0.4895,0.88,0.15,38,0,80,6.746,35.109,509.451,22.254,3.475,0.3386,0.0716,0,0,0,0,0,bajo
2025-11-25,2025,11,25,1,0,CAROLINAS ALTAS,38.3604,-0.4895,0.88,0.15,38,0,80,10.097,21.481,546.511,23.848,3.564,0.3283,0.0552,0,0,0,0,0,bajo
2025-11-26,2025,11,26,2,0,CAROLINAS ALTAS,38.3604,-0.4895,0.88,0.15,38,0,80,11.102,4.305,503.821,21.146,3.449,0.3727,0.0534,0,0,0,0,0,bajo
2025-11-27,2025,11,27,3,0,CAROLINAS ALTAS,38.3604,-0.4895,0.88,0.15,38,0,80,8.423,31.933,524.29,21.649,3.403,0.3717,0.0677,0,0,0,0,0,bajo
2025-11-28,2025,11,28,4,0,CAROLINAS ALTAS,38.3604,-0.4895,0.88,0.15,38,0,80,8.168,37.777,453.237,18.072,3.455,0.4114,0.0748,0,0,0,0,0,medio
2025-11-29,2025,11,29,5,1,CAROLINAS ALTAS,38.3604,-0.4895,0.88,0.15,38,0,80,11.269,21.006,535.246,21.935,3.743,0.3212,0.0546,0,0,0,0,0,bajo
2025-11-30,2025,11,30,6,1,CAROLINAS ALTAS,38.3604,-0.4895,0.88,0.15,38,0,80,7.837,29.16,500.219,22.741,3.518,0.4006,0.0644,0,0,0,0,0,medio
2025-12-01,2025,12,1,0,0,CAROLINAS ALTAS,38.3604,-0.4895,0.88,0.15,38,0,78,9.213,29.487,439.172,18.774,3.426,0.3168,0.0648,0,0,0,0,0,bajo
2025-12-02,2025,12,2,1,0,CAROLINAS ALTAS,38.3604,-0.4895,0.88,0.15,38,0,78,9.24,10.334,424.492,19.04,3.509,0.3407,0.0534,0,0,0,0,0,bajo
2025-12-03,2025,12,3,2,0,CAROLINAS ALTAS,38.3604,-0.4895,0.88,0.15,38,0,78,8.391,17.919,448.203,18.721,3.478,0.3281,0.0534,0,0,0,0,0,bajo
2025-12-04,2025,12,4,3,0,CAROLINAS ALTAS,38.3604,-0.4895,0.88,0.15,38,0,78,8.185,22.078,430.581,17.848,3.584,0.4097,0.0559,0,0,0,0,0,medio
2025-12-05,2025,12,5,4,0,CAROLINAS ALTAS,38.3604,-0.4895,0.88,0.15,38,0,78,12.888,13.156,443.003,17.978,3.764,0.3724,0.0534,0,0,0,0,0,bajo
2025-12-06,2025,12,6,5,1,CAROLINAS ALTAS,38.3604,-0.4895,0.88,0.15,38,0,78,9.895,30.794,484.225,19.446,3.552,0.3551,0.0664,0,0,0,0,0,bajo
2025-12-07,2025,12,7,6,1,CAROLINAS ALTAS,38.3604,-0.4895,0.88,0.15,38,0,78,9.757,29.767,492.349,20.542,3.583,0.3121,0.0651,0,0,0,0,0,bajo
2025-12-08,2025,12,8,0,0,CAROLINAS ALTAS,38.3604,-0.4895,0.88,0.15,38,0,78,8.077,36.519,443.849,18.62,3.614,0.2588,0.0733,0,0,0,0,0,bajo
2025-12-09,2025,12,9,1,0,CAROLINAS ALTAS,38.3604,-0.4895,0.88,0.15,38,0,78,10.362,45.691,436.312,15.964,3.487,0.3537,0.0843,0,0,0,0,0,bajo
2025-12-10,2025,12,10,2,0,CAROLINAS ALTAS,38.3604,-0.4895,0.88,0.15,38,0,78,9.316,16.902,462.211,19.806,3.434,0.4059,0.0534,0,0,0,0,0,medio
2025-12-11,2025,12,11,3,0,CAROLINAS ALTAS,38.3604,-0.4895,0.88,0.15,38,0,78,8.796,23.625,428.825,18.678,3.313,0.4212,0.0578,0,0,0,0,0,medio
2025-12-12,2025,12,12,4,0,CAROLINAS ALTAS,38.3604,-0.4895,0.88,0.15,38,0,78,8.658,28.579,413.12,15.809,3.425,0.2614,0.0637,0,0,0,0,0,bajo
2025-12-13,2025,12,13,5,1,CAROLINAS ALTAS,38.3604,-0.4895,0.88,0.15,38,0,78,6.809,39.407,427.479,17.775,3.661,0.4054,0.0767,0,0,0,0,0,medio
2025-12-14,2025,12,14,6,1,CAROLINAS ALTAS,38.3604,-0.4895,0.88,0.15,38,0,78,8.807,30.014,521.867,22.194,3.583,0.4914,0.0654,0,0,0,0,0,medio
2025-12-15,2025,12,15,0,0,CAROLINAS ALTAS,38.3604,-0.4895,0.88,0.15,38,0,78,10.965,32.692,449.093,17.811,3.386,0.3375,0.0687,0,0,0,0,0,bajo
2025-12-16,2025,12,16,1,0,CAROLINAS ALTAS,38.3604,-0.4895,0.88,0.15,38,0,78,10.495,40.391,436.659,18.683,3.59,0.3607,0.0779,0,0,0,0,0,bajo
2025-12-17,2025,12,17,2,0,CAROLINAS ALTAS,38.3604,-0.4895,0.88,0.15,38,0,78,7.016,27.019,434.224,19.119,3.673,0.3748,0.0619,0,0,0,0,0,bajo
2025-12-18,2025,12,18,3,0,CAROLINAS ALTAS,38.3604,-0.4895,0.88,0.15,38,0,78,9.528,37.689,434.327,17.065,3.474,0.4342,0.0747,0,0,0,0,0,medio
2025-12-19,2025,12,19,4,0,CAROLINAS ALTAS,38.3604,-0.4895,0.88,0.15,38,0,78,8.543,28.356,426.739,18.842,3.754,0.3669,0.0635,0,0,0,0,0,bajo
2025-12-20,2025,12,20,5,1,CAROLINAS ALTAS,38.3604,-0.4895,0.88,0.15,38,0,78,10.701,29.369,438.77,17.908,3.574,0.3831,0.0647,0,0,0,0,0,bajo
2025-12-21,2025,12,21,6,1,CAROLINAS ALTAS,38.3604,-0.4895,0.88,0.15,38,0,78,8.588,21.759,487.687,19.611,3.456,0.3444,0.0555,0,0,0,0,0,bajo
2025-12-22,2025,12,22,0,0,CAROLINAS ALTAS,38.3604,-0.4895,0.88,0.15,38,0,78,10.696,32.834,465.957,20.614,3.3,0.4023,0.0688,1,0,0,0,1,medio
2025-12-23,2025,12,23,1,0,CAROLINAS ALTAS,38.3604,-0.4895,0.88,0.15,38,0,78,7.358,25.515,456.112,20.387,3.358,0.4028,0.06,0,0,0,0,0,medio
2025-12-24,2025,12,24,2,0,CAROLINAS ALTAS,38.3604,-0.4895,0.88,0.15,38,0,78,11.989,0.0,494.074,21.576,3.233,0.3377,0.0534,0,0,0,0,0,bajo
2025-12-25,2025,12,25,3,0,CAROLINAS ALTAS,38.3604,-0.4895,0.88,0.15,38,0,78,9.784,23.227,438.693,18.778,3.455,0.36,0.0573,0,0,0,0,0,bajo
2025-12-26,2025,12,26,4,0,CAROLINAS ALTAS,38.3604,-0.4895,0.88,0.15,38,0,78,8.192,16.179,420.242,16.732,3.456,0.273,0.0534,0,0,0,0,0,bajo
2025-12-27,2025,12,27,5,1,CAROLINAS ALTAS,38.3604,-0.4895,0.88,0.15,38,0,78,7.745,36.201,440.61,17.76,3.501,0.3173,0.0729,0,0,0,0,0,bajo
2025-12-28,2025,12,28,6,1,CAROLINAS ALTAS,38.3604,-0.4895,0.88,0.15,38,0,78,7.91,23.659,441.956,19.342,3.496,0.468,0.0578,0,0,0,0,0,medio
2025-12-29,2025,12,29,0,0,CAROLINAS ALTAS,38.3604,-0.4895,0.88,0.15,38,0,78,10.981,25.474,412.238,17.148,3.45,0.2609,0.06,0,0,0,0,0,bajo
2025-12-30,2025,12,30,1,0,CAROLINAS ALTAS,38.3604,-0.4895,0.88,0.15,38,0,78,9.292,22.09,446.815,18.661,3.691,0.3876,0.0559,0,0,0,0,0,bajo
2025-12-31,2025,12,31,2,0,CAROLINAS ALTAS,38.3604,-0.4895,0.88,0.15,38,0,78,10.283,28.069,441.77,19.536,3.383,0.3258,0.0631,0,0,0,0,0,bajo
2022-01-01,2022,1,1,5,1,ALTOZANO,38.359,-0.5013,0.84,0.1,33,0,72,10.852,40.409,409.499,17.037,3.787,0.4254,0.0722,0,0,0,0,0,medio
2022-01-02,2022,1,2,6,1,ALTOZANO,38.359,-0.5013,0.84,0.1,33,0,72,11.619,38.72,412.057,18.91,3.752,0.4097,0.0702,0,0,0,0,0,medio
2022-01-03,2022,1,3,0,0,ALTOZANO,38.359,-0.5013,0.84,0.1,33,0,72,11.658,40.937,447.396,18.742,3.793,0.3524,0.0728,0,0,0,0,0,bajo
2022-01-04,2022,1,4,1,0,ALTOZANO,38.359,-0.5013,0.84,0.1,33,0,72,11.792,39.185,434.021,18.251,3.768,0.3608,0.0707,0,0,0,0,0,bajo
2022-01-05,2022,1,5,2,0,ALTOZANO,38.359,-0.5013,0.84,0.1,33,0,72,10.065,35.456,444.574,18.505,3.868,0.364,0.0663,0,0,0,0,0,bajo
2022-01-06,2022,1,6,3,0,ALTOZANO,38.359,-0.5013,0.84,0.1,33,0,72,10.959,21.153,431.96,19.761,3.737,0.3434,0.0491,0,0,0,0,0,bajo
2022-01-07,2022,1,7,4,0,ALTOZANO,38.359,-0.5013,0.84,0.1,33,0,72,14.881,21.353,418.089,17.103,3.701,0.2752,0.0493,0,0,0,0,0,bajo
2022-01-08,2022,1,8,5,1,ALTOZANO,38.359,-0.5013,0.84,0.1,33,0,72,12.324,24.964,485.312,17.946,3.683,0.3023,0.0537,0,0,0,0,0,bajo
2022-01-09,2022,1,9,6,1,ALTOZANO,38.359,-0.5013,0.84,0.1,33,0,72,10.585,28.191,460.505,20.586,3.936,0.3554,0.0575,0,0,0,0,0,bajo
2022-01-10,2022,1,10,0,0,ALTOZANO,38.359,-0.5013,0.84,0.1,33,0,72,12.913,46.958,438.32,17.816,3.877,0.3721,0.0801,0,0,0,0,0,bajo
2022-01-11,2022,1,11,1,0,ALTOZANO,38.359,-0.5013,0.84,0.1,33,0,72,12.56,32.376,451.653,17.9,3.633,0.3237,0.0626,0,0,0,0,0,bajo
2022-01-12,2022,1,12,2,0,ALTOZANO,38.359,-0.5013,0.84,0.1,33,0,72,8.56,24.524,454.664,19.449,3.858,0.2959,0.0531,0,0,0,0,0,bajo
2022-01-13,2022,1,13,3,0,ALTOZANO,38.359,-0.5013,0.84,0.1,33,0,72,10.635,30.855,432.472,18.174,4.026,0.3731,0.0607,0,0,0,0,0,bajo
2022-01-14,2022,1,14,4,0,ALTOZANO,38.359,-0.5013,0.84,0.1,33,0,72,11.132,33.887,416.834,17.533,3.81,0.3171,0.0644,0,0,0,0,0,bajo
2022-01-15,2022,1,15,5,1,ALTOZANO,38.359,-0.5013,0.84,0.1,33,0,72,10.854,26.969,496.599,21.718,3.815,0.3353,0.0561,0,0,0,0,0,bajo
2022-01-16,2022,1,16,6,1,ALTOZANO,38.359,-0.5013,0.84,0.1,33,0,72,14.175,37.169,401.301,17.442,3.98,0.4518,0.0683,0,0,0,0,0,medio
2022-01-17,2022,1,17,0,0,ALTOZANO,38.359,-0.5013,0.84,0.1,33,0,72,11.469,34.052,402.802,16.066,3.903,0.2599,0.0646,0,0,0,0,0,bajo
2022-01-18,2022,1,18,1,0,ALTOZANO,38.359,-0.5013,0.84,0.1,33,0,72,12.485,34.481,453.808,19.347,3.843,0.4128,0.0651,0,0,0,0,0,medio
2022-01-19,2022,1,19,2,0,ALTOZANO,38.359,-0.5013,0.84,0.1,33,0,72,10.761,29.419,433.563,18.005,3.669,0.3304,0.059,0,0,0,0,0,bajo
2022-01-20,2022,1,20,3,0,ALTOZANO,38.359,-0.5013,0.84,0.1,33,0,72,11.433,25.955,434.96,16.664,3.897,0.4288,0.0549,0,0,0,0,0,medio
2022-01-21,2022,1,21,4,0,ALTOZANO,38.359,-0.5013,0.84,0.1,33,0,72,11.348,27.777,416.323,16.455,4.091,0.3577,0.057,0,0,0,0,0,bajo
2022-01-22,2022,1,22,5,1,ALTOZANO,38.359,-0.5013,0.84,0.1,33,0,72,10.084,30.554,389.282,17.074,3.797,0.36,0.0604,1,0,0,0,1,bajo
2022-01-23,2022,1,23,6,1,ALTOZANO,38.359,-0.5013,0.84,0.1,33,0,72,12.709,34.434,467.436,20.469,3.799,0.4597,0.065,0,0,0,0,0,medio
2022-01-24,2022,1,24,0,0,ALTOZANO,38.359,-0.5013,0.84,0.1,33,0,72,11.219,22.43,416.909,17.72,3.863,0.4341,0.0506,0,0,0,0,0,medio
2022-01-25,2022,1,25,1,0,ALTOZANO,38.359,-0.5013,0.84,0.1,33,0,72,12.28,19.87,477.452,18.707,4.085,0.3393,0.0477,0,0,0,0,0,bajo
2022-01-26,2022,1,26,2,0,ALTOZANO,38.359,-0.5013,0.84,0.1,33,0,72,13.289,30.741,410.668,17.66,3.933,0.3633,0.0606,0,0,0,0,0,bajo
2022-01-27,2022,1,27,3,0,ALTOZANO,38.359,-0.5013,0.84,0.1,33,0,72,11.64,35.848,408.937,17.691,3.791,0.2864,0.0667,0,0,0,0,0,bajo
2022-01-28,2022,1,28,4,0,ALTOZANO,38.359,-0.5013,0.84,0.1,33,0,72,10.847,38.35,385.345,16.934,3.785,0.2168,0.0697,0,0,0,0,0,bajo
2022-01-29,2022,1,29,5,1,ALTOZANO,38.359,-0.5013,0.84,0.1,33,0,72,10.8,33.998,443.903,17.377,3.751,0.2819,0.0645,1,0,0,0,1,bajo
2022-01-30,2022,1,30,6,1,ALTOZANO,38.359,-0.5013,0.84,0.1,33,0,72,11.125,35.524,399.954,16.22,4.099,0.3697,0.0663,0,0,0,0,0,bajo
2022-01-31,2022,1,31,0,0,ALTOZANO,38.359,-0.5013,0.84,0.1,33,0,72,9.78,39.97,460.974,18.104,3.714,0.358,0.0717,0,0,0,0,0,bajo
2022-02-01,2022,2,1,1,0,ALTOZANO,38.359,-0.5013,0.84,0.1,33,0,75,15.541,44.983,402.244,16.794,3.942,0.3751,0.0777,0,0,0,0,0,bajo
2022-02-02,2022,2,2,2,0,ALTOZANO,38.359,-0.5013,0.84,0.1,33,0,75,13.904,24.259,470.799,18.657,3.799,0.3847,0.0528,0,0,0,0,0,bajo
2022-02-03,2022,2,3,3,0,ALTOZANO,38.359,-0.5013,0.84,0.1,33,0,75,15.204,11.297,432.078,18.05,3.867,0.3004,0.0477,0,0,0,0,0,bajo
2022-02-04,2022,2,4,4,0,ALTOZANO,38.359,-0.5013,0.84,0.1,33,0,75,14.758,40.084,443.489,17.14,3.745,0.3099,0.0718,0,0,0,0,0,bajo
2022-02-05,2022,2,5,5,1,ALTOZANO,38.359,-0.5013,0.84,0.1,33,0,75,14.563,26.833,529.318,21.489,3.989,0.3483,0.0559,0,0,0,0,0,bajo
2022-02-06,2022,2,6,6,1,ALTOZANO,38.359,-0.5013,0.84,0.1,33,0,75,15.104,38.465,469.979,19.833,3.841,0.3253,0.0699,0,0,0,0,0,bajo
2022-02-07,2022,2,7,0,0,ALTOZANO,38.359,-0.5013,0.84,0.1,33,0,75,14.166,22.629,437.666,17.962,4.0,0.3669,0.0509,0,0,0,0,0,bajo
2022-02-08,2022,2,8,1,0,ALTOZANO,38.359,-0.5013,0.84,0.1,33,0,75,13.1,23.23,487.06,20.053,3.924,0.2855,0.0516,0,0,0,0,0,bajo
2022-02-09,2022,2,9,2,0,ALTOZANO,38.359,-0.5013,0.84,0.1,33,0,75,14.534,43.702,394.062,15.902,3.965,0.4162,0.0762,0,0,0,0,0,medio
2022-02-10,2022,2,10,3,0,ALTOZANO,38.359,-0.5013,0.84,0.1,33,0,75,15.831,20.32,393.237,15.446,3.753,0.3462,0.0481,0,0,0,0,0,bajo
2022-02-11,2022,2,11,4,0,ALTOZANO,38.359,-0.5013,0.84,0.1,33,0,75,15.192,25.556,412.725,17.958,3.737,0.4154,0.0544,0,0,0,0,0,medio
2022-02-12,2022,2,12,5,1,ALTOZANO,38.359,-0.5013,0.84,0.1,33,0,75,13.332,39.212,422.664,18.75,3.89,0.2673,0.0708,0,0,0,0,0,bajo
2022-02-13,2022,2,13,6,1,ALTOZANO,38.359,-0.5013,0.84,0.1,33,0,75,14.209,36.202,448.133,18.49,3.848,0.2456,0.0672,0,0,0,0,0,bajo
2022-02-14,2022,2,14,0,0,ALTOZANO,38.359,-0.5013,0.84,0.1,33,0,75,16.826,35.497,416.289,16.578,3.722,0.2822,0.0663,0,0,0,0,0,bajo
2022-02-15,2022,2,15,1,0,ALTOZANO,38.359,-0.5013,0.84,0.1,33,0,75,14.699,36.534,448.917,18.838,3.731,0.3725,0.0676,0,0,0,0,0,bajo
2022-02-16,2022,2,16,2,0,ALTOZANO,38.359,-0.5013,0.84,0.1,33,0,75,15.72,19.06,415.964,16.952,4.019,0.2184,0.0477,0,0,0,0,0,bajo
2022-02-17,2022,2,17,3,0,ALTOZANO,38.359,-0.5013,0.84,0.1,33,0,75,13.608,27.282,437.734,18.538,3.947,0.3761,0.0565,0,0,0,0,0,bajo
2022-02-18,2022,2,18,4,0,ALTOZANO,38.359,-0.5013,0.84,0.1,33,0,75,15.914,27.336,412.969,16.709,4.008,0.427,0.0565,0,0,0,0,0,medio
2022-02-19,2022,2,19,5,1,ALTOZANO,38.359,-0.5013,0.84,0.1,33,0,75,10.07,8.168,452.565,18.7,3.845,0.4087,0.0477,0,0,0,0,0,medio
2022-02-20,2022,2,20,6,1,ALTOZANO,38.359,-0.5013,0.84,0.1,33,0,75,15.079,14.677,419.378,17.533,3.901,0.2812,0.0477,0,0,0,0,0,bajo
2022-02-21,2022,2,21,0,0,ALTOZANO,38.359,-0.5013,0.84,0.1,33,0,75,12.188,4.424,404.714,18.021,4.037,0.264,0.0477,0,0,0,0,0,bajo
2022-02-22,2022,2,22,1,0,ALTOZANO,38.359,-0.5013,0.84,0.1,33,0,75,15.958,24.426,462.16,19.974,3.95,0.3094,0.053,0,0,0,0,0,bajo
2022-02-23,2022,2,23,2,0,ALTOZANO,38.359,-0.5013,0.84,0.1,33,0,75,17.841,29.673,425.989,17.363,3.657,0.2866,0.0593,0,0,0,0,0,bajo
2022-02-24,2022,2,24,3,0,ALTOZANO,38.359,-0.5013,0.84,0.1,33,0,75,12.35,14.501,364.399,14.589,3.946,0.3162,0.0477,0,0,0,0,0,bajo
2022-02-25,2022,2,25,4,0,ALTOZANO,38.359,-0.5013,0.84,0.1,33,0,75,15.967,43.593,485.404,20.371,3.8,0.3312,0.076,0,0,0,0,0,bajo
2022-02-26,2022,2,26,5,1,ALTOZANO,38.359,-0.5013,0.84,0.1,33,0,75,14.582,27.018,450.421,17.883,3.563,0.3099,0.0561,0,0,0,0,0,bajo
2022-02-27,2022,2,27,6,1,ALTOZANO,38.359,-0.5013,0.84,0.1,33,0,75,16.933,36.85,439.358,17.583,4.041,0.2881,0.0679,0,0,0,0,0,bajo
2022-02-28,2022,2,28,0,0,ALTOZANO,38.359,-0.5013,0.84,0.1,33,0,75,17.351,29.508,419.621,18.498,3.859,0.3552,0.0591,0,0,0,0,0,bajo
2022-03-01,2022,3,1,1,0,ALTOZANO,38.359,-0.5013,0.84,0.1,33,0,82,15.14,27.23,383.382,15.809,3.874,0.3024,0.0564,0,0,0,0,0,bajo
2022-03-02,2022,3,2,2,0,ALTOZANO,38.359,-0.5013,0.84,0.1,33,0,82,19.536,25.831,404.546,16.757,3.843,0.3434,0.0547,0,0,0,0,0,bajo
2022-03-03,2022,3,3,3,0,ALTOZANO,38.359,-0.5013,0.84,0.1,33,0,82,20.863,23.18,392.133,16.662,3.844,0.4013,0.0515,0,0,0,0,0,medio
2022-03-04,2022,3,4,4,0,ALTOZANO,38.359,-0.5013,0.84,0.1,33,0,82,19.097,32.45,407.532,16.001,3.961,0.2418,0.0627,0,0,0,0,0,bajo
2022-03-05,2022,3,5,5,1,ALTOZANO,38.359,-0.5013,0.84,0.1,33,0,82,20.004,27.992,435.6,19.411,3.844,0.3296,0.0573,1,0,0,0,1,bajo
2022-03-06,2022,3,6,6,1,ALTOZANO,38.359,-0.5013,0.84,0.1,33,0,82,17.887,21.857,432.426,18.317,3.807,0.3203,0.0499,0,0,0,0,0,bajo
2022-03-07,2022,3,7,0,0,ALTOZANO,38.359,-0.5013,0.84,0.1,33,0,82,17.777,40.372,395.456,16.633,3.678,0.4672,0.0722,0,0,0,0,0,medio
